,Timestamp,temperature_scraped_F,wind_scraped_ms,temperature_scraped_C
558,2017-01-13 02:40:00,43,20.12,6.1
559,2017-01-13 03:10:00,41,19.22,5.0
560,2017-01-13 03:40:00,41,19.67,5.0
561,2017-01-13 04:10:00,41,17.88,5.0
562,2017-01-13 04:40:00,41,19.22,5.0
563,2017-01-13 05:10:00,39,17.43,3.9
564,2017-01-13 05:40:00,39,17.43,3.9
565,2017-01-13 06:40:00,39,16.54,3.9
566,2017-01-13 07:10:00,39,13.86,3.9
567,2017-01-13 07:40:00,39,16.09,3.9
568,2017-01-13 08:10:00,39,15.65,3.9
569,2017-01-13 08:40:00,37,16.54,2.8
570,2017-01-13 09:10:00,37,14.75,2.8
571,2017-01-13 09:40:00,36,13.41,2.2
572,2017-01-13 10:10:00,37,13.41,2.8
573,2017-01-13 10:40:00,36,14.31,2.2
574,2017-01-13 11:10:00,36,14.75,2.2
575,2017-01-13 11:40:00,36,13.41,2.2
576,2017-01-13 12:10:00,37,10.73,2.8
577,2017-01-13 12:40:00,37,12.52,2.8
578,2017-01-13 13:10:00,37,9.83,2.8
579,2017-01-13 13:40:00,36,10.73,2.2
580,2017-01-13 14:10:00,37,9.39,2.8
581,2017-01-13 14:40:00,34,9.39,1.1
582,2017-01-13 15:10:00,34,5.36,1.1
583,2017-01-13 15:40:00,36,6.71,2.2
584,2017-01-13 16:10:00,34,6.71,1.1
585,2017-01-13 16:40:00,34,5.81,1.1
586,2017-01-13 17:10:00,34,5.36,1.1
587,2017-01-13 17:40:00,34,4.47,1.1
588,2017-01-13 18:10:00,34,4.02,1.1
589,2017-01-13 18:40:00,36,5.36,2.2
590,2017-01-13 19:10:00,36,3.13,2.2
591,2017-01-13 19:40:00,36,2.68,2.2
592,2017-01-13 20:10:00,36,3.58,2.2
593,2017-01-13 20:40:00,34,2.24,1.1
594,2017-01-13 21:10:00,36,4.02,2.2
595,2017-01-13 21:40:00,36,7.15,2.2
596,2017-01-13 22:10:00,36,7.6,2.2
597,2017-01-13 22:40:00,34,9.39,1.1
598,2017-01-13 23:10:00,36,5.81,2.2
599,2017-01-13 23:40:00,36,5.36,2.2
600,2017-01-14 00:10:00,37,6.26,2.8
601,2017-01-14 00:40:00,32,8.94,0.0
602,2017-01-14 01:10:00,34,4.02,1.1
603,2017-01-14 01:40:00,34,4.47,1.1
604,2017-01-14 02:10:00,34,4.02,1.1
605,2017-01-14 02:40:00,32,6.26,0.0
606,2017-01-14 03:10:00,34,6.71,1.1
607,2017-01-14 03:40:00,34,4.02,1.1
608,2017-01-14 04:10:00,34,6.71,1.1
609,2017-01-14 04:40:00,34,3.58,1.1
610,2017-01-14 05:10:00,36,5.36,2.2
611,2017-01-14 05:40:00,36,6.71,2.2
612,2017-01-14 06:10:00,36,8.05,2.2
613,2017-01-14 06:40:00,36,6.71,2.2
614,2017-01-14 07:10:00,36,7.6,2.2
615,2017-01-14 07:40:00,37,6.71,2.8
616,2017-01-14 08:10:00,34,6.26,1.1
617,2017-01-14 08:40:00,37,10.28,2.8
618,2017-01-14 09:10:00,36,8.05,2.2
619,2017-01-14 09:40:00,37,4.47,2.8
620,2017-01-14 10:10:00,37,5.81,2.8
621,2017-01-14 10:40:00,37,7.6,2.8
622,2017-01-14 11:10:00,37,7.6,2.8
623,2017-01-14 11:40:00,37,6.26,2.8
624,2017-01-14 12:10:00,37,7.15,2.8
625,2017-01-14 12:40:00,39,6.26,3.9
626,2017-01-14 13:10:00,37,6.71,2.8
627,2017-01-14 13:40:00,39,5.81,3.9
628,2017-01-14 14:10:00,39,6.26,3.9
629,2017-01-14 14:40:00,39,5.81,3.9
630,2017-01-14 15:10:00,39,4.47,3.9
631,2017-01-14 15:40:00,37,4.02,2.8
632,2017-01-14 16:10:00,37,2.68,2.8
633,2017-01-14 16:40:00,36,2.24,2.2
634,2017-01-14 17:10:00,34,0.89,1.1
635,2017-01-14 17:40:00,34,0.89,1.1
636,2017-01-14 18:10:00,34,0.0,1.1
637,2017-01-14 18:40:00,36,0.0,2.2
638,2017-01-14 19:10:00,34,0.45,1.1
639,2017-01-14 19:40:00,36,2.68,2.2
640,2017-01-14 20:10:00,36,2.68,2.2
641,2017-01-14 20:40:00,36,2.68,2.2
642,2017-01-14 21:10:00,36,2.68,2.2
643,2017-01-14 21:40:00,36,3.13,2.2
644,2017-01-14 22:10:00,37,3.58,2.8
645,2017-01-14 22:40:00,37,4.47,2.8
646,2017-01-14 23:10:00,36,4.02,2.2
647,2017-01-14 23:40:00,36,5.81,2.2
648,2017-01-15 00:10:00,37,5.36,2.8
649,2017-01-15 01:10:00,37,6.26,2.8
650,2017-01-15 01:40:00,37,5.81,2.8
651,2017-01-15 02:10:00,39,5.36,3.9
652,2017-01-15 02:40:00,39,4.47,3.9
653,2017-01-15 03:10:00,37,5.36,2.8
654,2017-01-15 03:40:00,39,6.26,3.9
655,2017-01-15 04:10:00,39,5.81,3.9
656,2017-01-15 04:40:00,39,4.47,3.9
657,2017-01-15 05:10:00,39,4.47,3.9
658,2017-01-15 05:40:00,41,3.13,5.0
659,2017-01-15 06:10:00,41,1.34,5.0
660,2017-01-15 06:40:00,41,2.68,5.0
661,2017-01-15 07:10:00,41,3.58,5.0
662,2017-01-15 07:40:00,43,2.68,6.1
663,2017-01-15 08:10:00,43,2.24,6.1
664,2017-01-15 08:40:00,43,2.24,6.1
665,2017-01-15 09:10:00,43,1.34,6.1
666,2017-01-15 09:40:00,43,2.68,6.1
667,2017-01-15 10:10:00,43,2.68,6.1
668,2017-01-15 10:40:00,45,2.24,7.2
669,2017-01-15 11:10:00,45,2.68,7.2
670,2017-01-15 11:40:00,45,2.24,7.2
671,2017-01-15 12:10:00,45,3.58,7.2
672,2017-01-15 12:40:00,45,2.24,7.2
673,2017-01-15 13:10:00,46,2.68,7.8
674,2017-01-15 13:40:00,46,2.68,7.8
675,2017-01-15 14:10:00,46,1.34,7.8
676,2017-01-15 14:40:00,46,0.89,7.8
677,2017-01-15 15:10:00,46,0.45,7.8
678,2017-01-15 15:40:00,46,0.0,7.8
679,2017-01-15 16:10:00,43,0.45,6.1
680,2017-01-15 16:40:00,43,0.0,6.1
681,2017-01-15 17:10:00,43,0.0,6.1
682,2017-01-15 17:40:00,45,0.0,7.2
683,2017-01-15 18:10:00,45,0.89,7.2
684,2017-01-15 18:40:00,45,2.24,7.2
685,2017-01-15 19:10:00,45,1.34,7.2
686,2017-01-15 19:40:00,45,1.34,7.2
687,2017-01-15 20:10:00,46,2.68,7.8
688,2017-01-15 20:40:00,46,3.13,7.8
689,2017-01-15 21:10:00,46,2.68,7.8
690,2017-01-15 21:40:00,46,3.13,7.8
691,2017-01-15 22:10:00,46,3.58,7.8
692,2017-01-15 22:40:00,46,2.24,7.8
693,2017-01-15 23:10:00,46,3.13,7.8
694,2017-01-15 23:40:00,46,2.24,7.8
695,2017-01-16 00:10:00,46,3.58,7.8
696,2017-01-16 00:40:00,46,2.68,7.8
697,2017-01-16 01:40:00,46,4.02,7.8
698,2017-01-16 02:10:00,46,3.13,7.8
699,2017-01-16 02:40:00,48,3.13,8.9
700,2017-01-16 03:10:00,48,3.58,8.9
701,2017-01-16 03:40:00,48,3.58,8.9
702,2017-01-16 04:10:00,48,3.58,8.9
703,2017-01-16 04:40:00,50,5.36,10.0
704,2017-01-16 05:10:00,48,6.71,8.9
705,2017-01-16 05:40:00,48,6.26,8.9
706,2017-01-16 06:10:00,48,6.26,8.9
707,2017-01-16 06:40:00,48,6.26,8.9
708,2017-01-16 07:10:00,48,6.26,8.9
709,2017-01-16 07:40:00,48,5.36,8.9
710,2017-01-16 08:10:00,48,4.47,8.9
711,2017-01-16 08:40:00,48,5.36,8.9
712,2017-01-16 09:10:00,48,4.02,8.9
713,2017-01-16 09:40:00,48,5.81,8.9
714,2017-01-16 10:10:00,48,5.81,8.9
715,2017-01-16 10:40:00,50,5.81,10.0
716,2017-01-16 11:10:00,48,4.47,8.9
717,2017-01-16 11:40:00,48,4.47,8.9
718,2017-01-16 12:10:00,48,4.47,8.9
719,2017-01-16 12:40:00,48,4.47,8.9
720,2017-01-16 13:10:00,48,5.36,8.9
721,2017-01-16 13:40:00,48,5.36,8.9
722,2017-01-16 14:10:00,48,5.36,8.9
723,2017-01-16 14:40:00,48,5.81,8.9
724,2017-01-16 15:10:00,48,6.26,8.9
725,2017-01-16 15:40:00,48,5.36,8.9
726,2017-01-16 16:10:00,48,5.81,8.9
727,2017-01-16 16:40:00,48,6.26,8.9
728,2017-01-16 17:10:00,48,5.36,8.9
729,2017-01-16 17:40:00,48,4.47,8.9
730,2017-01-16 18:10:00,48,5.36,8.9
731,2017-01-16 18:40:00,48,5.81,8.9
732,2017-01-16 19:10:00,48,5.81,8.9
733,2017-01-16 19:40:00,48,6.26,8.9
734,2017-01-16 20:10:00,50,5.81,10.0
735,2017-01-16 20:40:00,50,6.26,10.0
736,2017-01-16 21:10:00,48,5.36,8.9
737,2017-01-16 21:40:00,48,5.36,8.9
738,2017-01-16 22:10:00,48,5.81,8.9
739,2017-01-16 22:40:00,48,5.81,8.9
740,2017-01-16 23:10:00,48,5.36,8.9
741,2017-01-16 23:40:00,50,5.81,10.0
742,2017-01-17 00:10:00,50,5.81,10.0
743,2017-01-17 00:40:00,50,5.36,10.0
744,2017-01-17 01:10:00,50,5.36,10.0
745,2017-01-17 01:40:00,50,4.47,10.0
746,2017-01-17 02:10:00,50,3.58,10.0
747,2017-01-17 02:40:00,50,5.36,10.0
748,2017-01-17 03:10:00,50,5.36,10.0
749,2017-01-17 03:40:00,50,5.36,10.0
750,2017-01-17 04:10:00,50,3.58,10.0
751,2017-01-17 04:40:00,50,4.02,10.0
752,2017-01-17 05:10:00,50,5.36,10.0
753,2017-01-17 05:40:00,50,4.47,10.0
754,2017-01-17 06:10:00,50,4.47,10.0
755,2017-01-17 06:40:00,50,4.02,10.0
756,2017-01-17 07:10:00,50,4.47,10.0
757,2017-01-17 07:40:00,50,4.47,10.0
758,2017-01-17 08:10:00,50,4.02,10.0
759,2017-01-17 08:40:00,50,3.13,10.0
760,2017-01-17 09:10:00,52,2.68,11.1
761,2017-01-17 09:40:00,52,5.81,11.1
762,2017-01-17 10:10:00,52,5.36,11.1
763,2017-01-17 10:40:00,52,5.81,11.1
764,2017-01-17 11:10:00,52,5.36,11.1
765,2017-01-17 11:40:00,52,6.26,11.1
766,2017-01-17 12:10:00,52,5.36,11.1
767,2017-01-17 12:40:00,52,4.02,11.1
768,2017-01-17 13:10:00,52,4.02,11.1
769,2017-01-17 13:40:00,52,4.02,11.1
770,2017-01-17 14:10:00,52,4.02,11.1
771,2017-01-17 14:40:00,52,3.58,11.1
772,2017-01-17 15:10:00,50,3.58,10.0
773,2017-01-17 15:40:00,52,2.68,11.1
774,2017-01-17 16:10:00,52,2.68,11.1
775,2017-01-17 16:40:00,52,3.13,11.1
776,2017-01-17 17:10:00,50,5.36,10.0
777,2017-01-17 17:40:00,50,4.47,10.0
778,2017-01-17 18:10:00,50,4.02,10.0
779,2017-01-17 18:40:00,50,3.58,10.0
780,2017-01-17 19:10:00,50,4.02,10.0
781,2017-01-17 19:40:00,50,5.36,10.0
782,2017-01-17 20:10:00,50,6.26,10.0
783,2017-01-17 20:40:00,50,5.36,10.0
784,2017-01-17 21:10:00,48,4.47,8.9
785,2017-01-17 21:40:00,48,5.81,8.9
786,2017-01-17 22:10:00,50,6.71,10.0
787,2017-01-17 22:40:00,50,6.26,10.0
788,2017-01-17 23:10:00,48,6.26,8.9
789,2017-01-17 23:40:00,48,5.81,8.9
790,2017-01-18 00:10:00,48,5.81,8.9
791,2017-01-18 00:40:00,46,6.26,7.8
792,2017-01-18 01:10:00,48,6.71,8.9
793,2017-01-18 01:40:00,46,5.81,7.8
794,2017-01-18 02:10:00,46,4.47,7.8
795,2017-01-18 02:40:00,46,5.36,7.8
796,2017-01-18 03:10:00,48,4.47,8.9
797,2017-01-18 03:40:00,46,3.58,7.8
798,2017-01-18 04:10:00,46,5.81,7.8
799,2017-01-18 04:40:00,46,6.71,7.8
800,2017-01-18 05:10:00,46,6.71,7.8
801,2017-01-18 05:40:00,48,8.94,8.9
802,2017-01-18 06:10:00,46,7.6,7.8
803,2017-01-18 06:40:00,46,9.83,7.8
804,2017-01-18 07:10:00,48,11.18,8.9
805,2017-01-18 07:40:00,48,9.83,8.9
806,2017-01-18 08:10:00,48,11.62,8.9
807,2017-01-18 08:40:00,48,9.39,8.9
808,2017-01-18 09:10:00,50,10.28,10.0
809,2017-01-18 09:40:00,50,10.73,10.0
810,2017-01-18 10:10:00,50,10.73,10.0
811,2017-01-18 10:40:00,50,8.94,10.0
812,2017-01-18 11:10:00,50,7.6,10.0
813,2017-01-18 11:40:00,50,7.6,10.0
814,2017-01-18 12:10:00,50,6.71,10.0
815,2017-01-18 12:40:00,50,8.94,10.0
816,2017-01-18 13:10:00,52,8.05,11.1
817,2017-01-18 13:40:00,52,7.6,11.1
818,2017-01-18 14:10:00,52,8.94,11.1
819,2017-01-18 14:40:00,52,8.05,11.1
820,2017-01-18 15:10:00,50,8.94,10.0
821,2017-01-18 15:40:00,52,6.71,11.1
822,2017-01-18 16:10:00,50,7.6,10.0
823,2017-01-18 16:40:00,52,6.71,11.1
824,2017-01-18 17:10:00,50,6.26,10.0
825,2017-01-18 17:40:00,52,7.6,11.1
826,2017-01-18 18:10:00,52,7.15,11.1
827,2017-01-18 18:40:00,50,8.94,10.0
828,2017-01-18 19:10:00,50,8.94,10.0
829,2017-01-18 19:40:00,50,9.39,10.0
830,2017-01-18 20:10:00,50,9.39,10.0
831,2017-01-18 20:40:00,48,7.15,8.9
832,2017-01-18 21:10:00,50,7.15,10.0
833,2017-01-18 21:40:00,48,8.94,8.9
834,2017-01-18 22:10:00,48,8.94,8.9
835,2017-01-18 22:40:00,48,8.05,8.9
836,2017-01-18 23:10:00,48,7.6,8.9
837,2017-01-18 23:40:00,48,7.6,8.9
838,2017-01-19 00:10:00,50,8.94,10.0
839,2017-01-19 00:40:00,48,6.26,8.9
840,2017-01-19 01:10:00,48,6.26,8.9
841,2017-01-19 01:40:00,48,4.47,8.9
842,2017-01-19 02:10:00,46,6.26,7.8
843,2017-01-19 02:40:00,50,6.26,10.0
844,2017-01-19 03:10:00,48,5.81,8.9
845,2017-01-19 03:40:00,50,7.6,10.0
846,2017-01-19 04:10:00,50,9.39,10.0
847,2017-01-19 04:40:00,50,8.94,10.0
848,2017-01-19 05:10:00,50,12.52,10.0
849,2017-01-19 05:40:00,50,13.86,10.0
850,2017-01-19 06:10:00,50,11.62,10.0
851,2017-01-19 06:40:00,50,11.62,10.0
852,2017-01-19 07:10:00,50,11.18,10.0
853,2017-01-19 07:40:00,50,11.62,10.0
854,2017-01-19 08:10:00,50,11.18,10.0
855,2017-01-19 08:40:00,48,10.73,8.9
856,2017-01-19 09:10:00,50,8.05,10.0
857,2017-01-19 09:40:00,50,8.94,10.0
858,2017-01-19 10:10:00,52,7.6,11.1
859,2017-01-19 10:40:00,50,10.28,10.0
860,2017-01-19 11:10:00,50,8.94,10.0
861,2017-01-19 11:40:00,50,9.39,10.0
862,2017-01-19 12:10:00,50,7.15,10.0
863,2017-01-19 12:40:00,52,5.81,11.1
864,2017-01-19 13:10:00,50,5.81,10.0
865,2017-01-19 13:40:00,50,7.15,10.0
866,2017-01-19 14:10:00,50,6.26,10.0
867,2017-01-19 14:40:00,50,7.15,10.0
868,2017-01-19 15:10:00,50,8.94,10.0
869,2017-01-19 15:40:00,50,7.6,10.0
870,2017-01-19 16:10:00,50,8.05,10.0
871,2017-01-19 16:40:00,50,8.05,10.0
872,2017-01-19 17:10:00,50,7.6,10.0
873,2017-01-19 17:40:00,50,9.39,10.0
874,2017-01-19 18:10:00,50,8.05,10.0
875,2017-01-19 18:40:00,50,9.39,10.0
876,2017-01-19 19:10:00,50,8.05,10.0
877,2017-01-19 19:40:00,50,8.94,10.0
878,2017-01-19 20:10:00,50,7.6,10.0
879,2017-01-19 20:40:00,50,8.05,10.0
880,2017-01-19 21:10:00,50,7.6,10.0
881,2017-01-19 21:40:00,48,6.26,8.9
882,2017-01-19 22:10:00,50,6.26,10.0
883,2017-01-19 22:40:00,48,6.26,8.9
884,2017-01-19 23:10:00,50,7.15,10.0
885,2017-01-19 23:40:00,48,7.6,8.9
886,2017-01-20 00:10:00,48,6.26,8.9
887,2017-01-20 00:40:00,50,6.71,10.0
888,2017-01-20 01:10:00,48,7.6,8.9
889,2017-01-20 01:40:00,48,8.05,8.9
890,2017-01-20 02:10:00,48,7.6,8.9
891,2017-01-20 02:40:00,48,7.6,8.9
892,2017-01-20 03:10:00,48,8.94,8.9
893,2017-01-20 03:40:00,48,6.26,8.9
894,2017-01-20 04:10:00,48,6.26,8.9
895,2017-01-20 04:40:00,48,4.02,8.9
896,2017-01-20 05:10:00,48,4.02,8.9
897,2017-01-20 05:40:00,48,4.02,8.9
898,2017-01-20 06:10:00,48,4.02,8.9
899,2017-01-20 06:40:00,48,3.13,8.9
900,2017-01-20 07:10:00,46,5.81,7.8
901,2017-01-20 07:40:00,48,6.26,8.9
902,2017-01-20 08:10:00,46,4.47,7.8
903,2017-01-20 08:40:00,46,5.36,7.8
904,2017-01-20 09:10:00,48,3.58,8.9
905,2017-01-20 09:40:00,46,4.02,7.8
906,2017-01-20 10:10:00,46,4.02,7.8
907,2017-01-20 10:40:00,46,3.58,7.8
908,2017-01-20 11:10:00,46,3.58,7.8
909,2017-01-20 11:40:00,48,3.13,8.9
910,2017-01-20 12:10:00,48,2.24,8.9
911,2017-01-20 12:40:00,48,2.24,8.9
912,2017-01-20 13:10:00,48,3.58,8.9
913,2017-01-20 13:40:00,48,2.68,8.9
914,2017-01-20 14:10:00,48,2.24,8.9
915,2017-01-20 14:40:00,46,1.34,7.8
916,2017-01-20 15:10:00,45,2.24,7.2
917,2017-01-20 15:40:00,43,1.34,6.1
918,2017-01-20 16:10:00,43,2.24,6.1
919,2017-01-20 16:40:00,45,1.34,7.2
920,2017-01-20 17:10:00,45,0.45,7.2
921,2017-01-20 17:40:00,43,0.89,6.1
922,2017-01-20 18:10:00,41,1.34,5.0
923,2017-01-20 18:40:00,37,1.34,2.8
924,2017-01-20 19:10:00,37,2.24,2.8
925,2017-01-20 19:40:00,37,2.68,2.8
926,2017-01-20 20:10:00,36,2.24,2.2
927,2017-01-20 20:40:00,37,2.24,2.8
928,2017-01-20 21:10:00,37,1.34,2.8
929,2017-01-20 21:40:00,41,2.24,5.0
930,2017-01-20 22:10:00,43,0.89,6.1
931,2017-01-20 22:40:00,45,3.58,7.2
932,2017-01-20 23:10:00,43,4.02,6.1
933,2017-01-20 23:40:00,43,3.13,6.1
934,2017-01-21 00:10:00,43,4.47,6.1
935,2017-01-21 00:40:00,43,3.13,6.1
936,2017-01-21 01:10:00,43,3.58,6.1
937,2017-01-21 01:40:00,43,3.58,6.1
938,2017-01-21 02:10:00,43,4.47,6.1
939,2017-01-21 02:40:00,43,4.47,6.1
940,2017-01-21 03:10:00,43,4.47,6.1
941,2017-01-21 03:40:00,43,4.02,6.1
942,2017-01-21 04:10:00,43,3.13,6.1
943,2017-01-21 04:40:00,43,3.13,6.1
944,2017-01-21 05:10:00,43,3.13,6.1
945,2017-01-21 05:40:00,41,3.13,5.0
946,2017-01-21 06:10:00,41,4.47,5.0
947,2017-01-21 06:40:00,41,3.58,5.0
948,2017-01-21 07:10:00,41,3.13,5.0
949,2017-01-21 07:40:00,41,2.68,5.0
950,2017-01-21 08:10:00,41,0.0,5.0
951,2017-01-21 08:40:00,39,0.0,3.9
952,2017-01-21 09:10:00,39,0.45,3.9
953,2017-01-21 09:40:00,41,1.34,5.0
954,2017-01-21 10:10:00,41,1.34,5.0
955,2017-01-21 10:40:00,41,2.68,5.0
956,2017-01-21 11:10:00,43,2.68,6.1
957,2017-01-21 11:40:00,41,3.13,5.0
958,2017-01-21 12:10:00,41,2.68,5.0
959,2017-01-21 12:40:00,43,2.24,6.1
960,2017-01-21 13:10:00,43,2.68,6.1
961,2017-01-21 13:40:00,43,3.13,6.1
962,2017-01-21 14:10:00,43,3.13,6.1
963,2017-01-21 14:40:00,43,2.24,6.1
964,2017-01-21 15:10:00,43,1.34,6.1
965,2017-01-21 15:40:00,41,0.45,5.0
966,2017-01-21 16:10:00,41,4.47,5.0
967,2017-01-21 16:40:00,39,4.47,3.9
968,2017-01-21 17:10:00,39,6.26,3.9
969,2017-01-21 17:40:00,39,5.81,3.9
970,2017-01-21 18:10:00,39,0.89,3.9
971,2017-01-21 18:40:00,37,4.02,2.8
972,2017-01-21 19:10:00,39,3.58,3.9
973,2017-01-21 19:40:00,37,2.24,2.8
974,2017-01-21 20:10:00,37,3.58,2.8
975,2017-01-21 20:40:00,37,4.47,2.8
976,2017-01-21 21:10:00,37,2.24,2.8
977,2017-01-21 21:40:00,37,0.45,2.8
978,2017-01-21 22:10:00,36,1.34,2.2
979,2017-01-21 22:40:00,36,0.45,2.2
980,2017-01-21 23:10:00,36,0.0,2.2
981,2017-01-21 23:40:00,36,1.34,2.2
982,2017-01-22 00:10:00,36,0.45,2.2
983,2017-01-22 00:40:00,36,0.45,2.2
984,2017-01-22 01:10:00,37,0.45,2.8
985,2017-01-22 01:40:00,34,0.89,1.1
986,2017-01-22 02:10:00,34,0.45,1.1
987,2017-01-22 02:40:00,36,0.0,2.2
988,2017-01-22 03:10:00,36,0.0,2.2
989,2017-01-22 03:40:00,34,0.0,1.1
990,2017-01-22 04:10:00,36,0.89,2.2
991,2017-01-22 04:40:00,36,0.0,2.2
992,2017-01-22 05:10:00,36,0.45,2.2
993,2017-01-22 05:40:00,36,0.45,2.2
994,2017-01-22 06:10:00,34,0.0,1.1
995,2017-01-22 06:40:00,36,0.89,2.2
996,2017-01-22 07:10:00,36,0.89,2.2
997,2017-01-22 07:40:00,37,0.89,2.8
998,2017-01-22 08:10:00,37,0.0,2.8
999,2017-01-22 08:40:00,36,0.0,2.2
1000,2017-01-22 09:10:00,39,0.45,3.9
1001,2017-01-22 09:40:00,37,0.0,2.8
1002,2017-01-22 10:10:00,37,0.0,2.8
1003,2017-01-22 10:40:00,37,0.0,2.8
1004,2017-01-22 11:10:00,41,0.45,5.0
1005,2017-01-22 11:40:00,39,1.34,3.9
1006,2017-01-22 12:10:00,41,1.34,5.0
1007,2017-01-22 12:40:00,41,0.89,5.0
1008,2017-01-22 13:10:00,43,1.34,6.1
1009,2017-01-22 13:40:00,43,0.89,6.1
1010,2017-01-22 14:10:00,45,0.0,7.2
1011,2017-01-22 14:40:00,45,0.89,7.2
1012,2017-01-22 15:10:00,45,1.34,7.2
1013,2017-01-22 15:40:00,43,2.24,6.1
1014,2017-01-22 16:10:00,43,1.34,6.1
1015,2017-01-22 16:40:00,43,2.24,6.1
1016,2017-01-22 17:10:00,43,2.68,6.1
1017,2017-01-22 17:40:00,43,3.13,6.1
1018,2017-01-22 18:10:00,43,3.58,6.1
1019,2017-01-22 18:40:00,43,3.58,6.1
1020,2017-01-22 19:10:00,39,3.13,3.9
1021,2017-01-22 19:40:00,37,1.34,2.8
1022,2017-01-22 20:10:00,37,2.24,2.8
1023,2017-01-22 20:40:00,37,3.13,2.8
1024,2017-01-22 21:10:00,37,3.58,2.8
1025,2017-01-22 21:40:00,37,3.13,2.8
1026,2017-01-22 22:10:00,39,2.68,3.9
1027,2017-01-22 22:40:00,39,2.68,3.9
1028,2017-01-22 23:10:00,41,5.36,5.0
1029,2017-01-22 23:40:00,41,3.13,5.0
1030,2017-01-23 00:10:00,41,5.36,5.0
1031,2017-01-23 00:40:00,43,3.58,6.1
1032,2017-01-23 01:10:00,45,4.47,7.2
1033,2017-01-23 01:40:00,45,4.47,7.2
1034,2017-01-23 02:10:00,45,4.02,7.2
1035,2017-01-23 02:40:00,43,4.02,6.1
1036,2017-01-23 03:10:00,43,4.02,6.1
1037,2017-01-23 03:40:00,43,4.02,6.1
1038,2017-01-23 04:10:00,45,4.02,7.2
1039,2017-01-23 04:40:00,45,3.58,7.2
1040,2017-01-23 05:10:00,43,3.58,6.1
1041,2017-01-23 05:40:00,41,3.13,5.0
1042,2017-01-23 06:10:00,41,2.24,5.0
1043,2017-01-23 06:40:00,43,2.24,6.1
1044,2017-01-23 07:10:00,43,1.34,6.1
1045,2017-01-23 07:40:00,43,1.34,6.1
1046,2017-01-23 08:10:00,41,2.24,5.0
1047,2017-01-23 08:40:00,41,4.47,5.0
1048,2017-01-23 09:10:00,43,4.02,6.1
1049,2017-01-23 09:40:00,45,3.58,7.2
1050,2017-01-23 10:10:00,45,1.34,7.2
1051,2017-01-23 10:40:00,45,4.02,7.2
1052,2017-01-23 11:10:00,43,3.58,6.1
1053,2017-01-23 11:40:00,45,4.02,7.2
1054,2017-01-23 12:10:00,45,3.58,7.2
1055,2017-01-23 12:40:00,45,3.58,7.2
1056,2017-01-23 13:10:00,45,3.13,7.2
1057,2017-01-23 13:40:00,45,3.58,7.2
1058,2017-01-23 14:10:00,45,3.13,7.2
1059,2017-01-23 14:40:00,45,3.13,7.2
1060,2017-01-23 15:10:00,45,4.02,7.2
1061,2017-01-23 15:40:00,43,4.47,6.1
1062,2017-01-23 16:10:00,41,4.02,5.0
1063,2017-01-23 16:40:00,41,5.81,5.0
1064,2017-01-23 18:10:00,41,6.71,5.0
1065,2017-01-23 18:40:00,39,6.26,3.9
1066,2017-01-23 19:10:00,39,6.71,3.9
1067,2017-01-23 19:40:00,41,5.36,5.0
1068,2017-01-23 20:10:00,39,4.02,3.9
1069,2017-01-23 20:40:00,39,4.47,3.9
1070,2017-01-23 21:10:00,39,5.36,3.9
1071,2017-01-23 21:40:00,39,4.47,3.9
1072,2017-01-23 22:10:00,39,5.36,3.9
1073,2017-01-23 22:40:00,41,5.36,5.0
1074,2017-01-23 23:10:00,41,4.02,5.0
1075,2017-01-23 23:40:00,39,3.58,3.9
1076,2017-01-24 00:10:00,41,5.36,5.0
1077,2017-01-24 00:40:00,41,5.81,5.0
1078,2017-01-24 01:10:00,41,6.26,5.0
1079,2017-01-24 01:40:00,43,6.71,6.1
1080,2017-01-24 02:10:00,41,5.81,5.0
1081,2017-01-24 02:40:00,43,8.05,6.1
1082,2017-01-24 03:10:00,45,9.39,7.2
1083,2017-01-24 03:40:00,45,8.05,7.2
1084,2017-01-24 04:10:00,45,10.28,7.2
1085,2017-01-24 04:40:00,45,8.94,7.2
1086,2017-01-24 05:10:00,45,8.94,7.2
1087,2017-01-24 05:40:00,46,9.39,7.8
1088,2017-01-24 06:10:00,45,8.94,7.2
1089,2017-01-24 06:40:00,45,9.39,7.2
1090,2017-01-24 07:10:00,46,8.94,7.8
1091,2017-01-24 07:40:00,46,8.05,7.8
1092,2017-01-24 08:10:00,46,6.71,7.8
1093,2017-01-24 08:40:00,45,5.36,7.2
1094,2017-01-24 09:10:00,45,5.81,7.2
1095,2017-01-24 09:40:00,46,7.15,7.8
1096,2017-01-24 10:10:00,46,7.6,7.8
1097,2017-01-24 10:40:00,46,7.6,7.8
1098,2017-01-24 11:10:00,48,9.39,8.9
1099,2017-01-24 11:40:00,48,8.05,8.9
1100,2017-01-24 12:10:00,48,9.39,8.9
1101,2017-01-24 12:40:00,48,10.28,8.9
1102,2017-01-24 13:10:00,50,10.28,10.0
1103,2017-01-24 13:40:00,48,8.05,8.9
1104,2017-01-24 14:10:00,48,7.15,8.9
1105,2017-01-24 14:40:00,48,7.6,8.9
1106,2017-01-24 15:10:00,48,8.05,8.9
1107,2017-01-24 15:40:00,46,8.05,7.8
1108,2017-01-24 16:10:00,46,8.05,7.8
1109,2017-01-24 16:40:00,48,7.6,8.9
1110,2017-01-24 17:10:00,48,9.39,8.9
1111,2017-01-24 17:40:00,46,9.39,7.8
