Timestamp,Wind_speed_scraped,Wind_speed_baseline,Power_baseline,Month,Month_int,correction_factor,Wind_speed_monthly_scaled,Naive_Power_scraped,Naive_Power_diff,Weibull_Power,3PL_Power,Potential_theoretical_energy
2017-01-01 00:30:00,10.28,16.106666666666666,893.2666666666667,2017-01,1,1.6953700142422468,17.428403746410297,900.0,6.7333333333333485,899.3712490408119,900.0,2387.7472632101917
2017-01-01 01:00:00,9.39,16.38,897.6333333333333,2017-01,1,1.6953700142422468,15.919524433734699,900.0,2.3666666666666742,895.3629657321588,900.0,1819.7251138440336
2017-01-01 01:30:00,9.83,17.083333333333332,899.9666666666667,2017-01,1,1.6953700142422468,16.665487240001287,900.0,0.03333333333330302,898.1784753152712,900.0,2087.7070869436425
2017-01-01 02:00:00,7.15,16.8,900.0,2017-01,1,1.6953700142422468,12.121895601832065,803.3913240067827,-96.60867599321728,769.065192346595,870.7029110951056,803.3913240067827
2017-01-01 02:30:00,8.94,18.02173913043478,899.9565217391304,2017-01,1,1.6953700142422468,15.156607927325686,900.0,0.04347826086961959,889.1141442265482,899.9999999999668,1570.4407951997734
2017-01-01 03:00:00,9.39,18.109302325581396,899.5581395348837,2017-01,1,1.6953700142422468,15.919524433734699,900.0,0.4418604651162923,895.3629657321588,900.0,1819.7251138440336
2017-01-01 03:30:00,8.05,15.856666666666666,894.6666666666666,2017-01,1,1.6953700142422468,13.647728614650088,900.0,5.333333333333371,855.5759396539665,899.9968823012633,1146.5596478095945
2017-01-01 04:00:00,8.94,17.493333333333332,899.4333333333333,2017-01,1,1.6953700142422468,15.156607927325686,900.0,0.5666666666667197,889.1141442265482,899.9999999999668,1570.4407951997734
2017-01-01 04:30:00,6.71,14.766666666666667,897.6333333333333,2017-01,1,1.6953700142422468,11.375932795565475,664.0129853960254,-233.62034793730788,701.1591625756523,712.0237220653306,664.0129853960254
2017-01-01 05:00:00,11.18,13.906666666666666,872.1,2017-01,1,1.6953700142422468,18.95423675922832,900.0,27.899999999999977,899.9472798408136,900.0,3071.386157670672
2017-01-01 12:30:00,8.94,13.503333333333334,756.9666666666667,2017-01,1,1.6953700142422468,15.156607927325686,900.0,143.0333333333333,889.1141442265482,899.9999999999668,1570.4407951997734
2017-01-01 13:00:00,11.62,14.96,868.4333333333333,2017-01,1,1.6953700142422468,19.700199565494906,900.0,31.56666666666672,899.9869178315072,900.0,3448.477495347635
2017-01-01 13:30:00,11.18,13.186666666666667,861.3333333333334,2017-01,1,1.6953700142422468,18.95423675922832,900.0,38.66666666666663,899.9472798408136,900.0,3071.386157670672
2017-01-01 14:00:00,11.18,13.396666666666667,866.4666666666667,2017-01,1,1.6953700142422468,18.95423675922832,900.0,33.5333333333333,899.9472798408136,900.0,3071.386157670672
2017-01-01 14:30:00,10.28,13.376666666666667,877.9666666666667,2017-01,1,1.6953700142422468,17.428403746410297,900.0,22.033333333333303,899.3712490408119,900.0,2387.7472632101917
2017-01-01 15:00:00,10.73,12.223333333333333,762.3333333333334,2017-01,1,1.6953700142422468,18.19132025281931,900.0,137.66666666666663,899.8065735621211,900.0,2715.2397185120094
2017-01-01 15:30:00,9.39,11.993333333333334,764.2333333333333,2017-01,1,1.6953700142422468,15.919524433734699,900.0,135.76666666666665,895.3629657321588,900.0,1819.7251138440336
2017-01-01 16:00:00,9.83,10.979999999999999,631.7,2017-01,1,1.6953700142422468,16.665487240001287,900.0,268.29999999999995,898.1784753152712,900.0,2087.7070869436425
2017-01-01 16:30:00,9.39,9.263333333333332,390.3,2017-01,1,1.6953700142422468,15.919524433734699,900.0,509.7,895.3629657321588,900.0,1819.7251138440336
2017-01-01 17:00:00,5.81,9.373333333333333,440.73333333333335,2017-01,1,1.6953700142422468,9.850099782747453,431.05968691845436,-9.673646414878988,516.23658688917,454.8026524381503,431.05968691845436
2017-01-01 17:30:00,5.81,9.91,479.3333333333333,2017-01,1,1.6953700142422468,9.850099782747453,431.05968691845436,-48.273646414878954,516.23658688917,454.8026524381503,431.05968691845436
2017-01-01 18:00:00,6.71,11.043333333333333,689.1,2017-01,1,1.6953700142422468,11.375932795565475,664.0129853960254,-25.08701460397458,701.1591625756523,712.0237220653306,664.0129853960254
